8,PeriyAzhwaar,Mudhal Aiyiram,PeriyAzhwaar Tirumozhi,First century,Tiruppallandu,8,neyyidai n^allathOr sORum* niyathamum aththaaNich chEvakamum* \nkaiyadaik kaayum kazhuththukkup pooNodu * kaathukkuk kuNdalamum* \nmeyyida n^allathOr saandhamum thandhu *ennai veLLuyiraakka valla* \npaiyudai n^aakap pakaikkodiyaanukkup* pallaaNdu kooRuvanE.,நெய்யிடை நல்லதோர் சோறும் நியதமும் அத்தாணிச் சேவகமும்*\nகையடைக் காயும் கழுத்துக்குப் பூணொடு காதுக்குக் குண்டலமும்*\nமெய்யிடநல்லதோர்சாந்தமும்தந்துஎன்னைவெள்ளுயிராக்கவல்ல*\nபையுடை நாகப் பகைக் கொடியானுக்குப் பல்லாண்டு கூறுவனே. 8,பெரியாழ்வார்,முதலாயிரம்,திருப்பல்லாண்டு,,திருப்பல்லாண்டு,,,పెరియాళ్వార్,ముదల్ ఆయిరమ్,పెరియాళ్వార్ తిరుమొళి,మొదటి శతం,తిరుపల్లాణ్డు,,నెయ్యిడై నల్లదోర్ సోఱుం * నియతముం అత్తాణిచ్ సేవగముం * కైయడైక్కాయుం కళుత్తుక్కుప్పూణొడు * కాదుక్కుక్కుణ్డలముం **  మెయ్యిడ నల్లదోర్ సాందముం తందు * ఎన్నై వెళ్ళుయిరాక్క వల్ల * పైయుడై నాగప్పగైక్కొడియానుక్కుప్ * పల్లాణ్డు కూఱువనే . 8   
9,PeriyAzhwaar,Mudhal Aiyiram,PeriyAzhwaar Tirumozhi,First century,Tiruppallandu,9,uduththuk kaLaindha nin peethaka aadai uduththuk* kalaththathuNdu* \nthoduththa thuzhaaymalar soodik kaLaindhana* soodum iththoNdar kaLOm* \nviduththa thisaikkarumam thiruththith* thiruvONath thiruvizhavil* \npaduththa pain^n^aakaNaip paLLikoNdaanukkup* pallaaNdu kooRuthumE.,உடுத்துக் களைந்த நின் பீதகவாடை யுடுத்துக் கலத்ததுண்டு*\nதொடுத்த துழாய்மலர்சூடிக்களைந்தன சூடும்இத்தொண்டர்களோம்*\nவிடுத்த திசைக் கருமம் திருத்தித் திருவோணத் திருவிழவில்*\nபடுத்த பைந்நாகணைப் பள்ளி கொண்டானுக்குப் பல்லாண்டு கூறுதுமே. 9,பெரியாழ்வார்,முதலாயிரம்,திருப்பல்லாண்டு,,திருப்பல்லாண்டு,,,పెరియాళ్వార్,ముదల్ ఆయిరమ్,పెరియాళ్వార్ తిరుమొళి,మొదటి శతం,తిరుపల్లాణ్డు,,ఉడుత్తుక్కళైంద నిన్ పీదగ వాడై * ఉడుత్తుక్కలత్తదుణ్డు *  తొడుత్త తుళాయ్ మలర్ సూడిక్కళైందన *సూడుం - ఇత్తొణ్డర్గళోం ** విడుత్త తిసైక్కరుమం తిరుత్తిత్ * తిరువోణత్తిరువిళవిల్ * పడుత్త పైన్నాగణైప్పళ్ళి కొణ్డానుక్కుప్ * పల్లాణ్డు కూఱుదుమే . 9 
10,PeriyAzhwaar,Mudhal Aiyiram,PeriyAzhwaar Tirumozhi,First century,Tiruppallandu,10,en^n^aaL emperumaan *un thanakku adiyOm enRu ezhuththuppatta- \nan^n^aaLE *adiyONGgaL adikkudil* veedupeRRu uyndhathukaaN* \nsen^n^aaL thORRith* thirumathuraiyuL silaikuniththu *aindhalaiya- \npain^n^aakath thalai paayndhavanE!* unnaip pallaaNdu kooRuthumE.,எந்நாள் எம்பெருமான் உன் தனக்கடியோமென்றெழுத்துப்பட்ட\nஅந்நாளே* அடியோங்களிடிக்குடில் வீடு பெற்று உய்ந்ததுகாண்*\nசெந்நாள் தோற்றித் திருமதுரையுள் சிலைகுனித்து* ஐந்தலைய\nபைந்நாகத் தலைபாய்ந்தவனே ! உன்னைப் பல்லாண்டுகூறுதுமே. 10,பெரியாழ்வார்,முதலாயிரம்,திருப்பல்லாண்டு,,திருப்பல்லாண்டு,,,పెరియాళ్వార్,ముదల్ ఆయిరమ్,పెరియాళ్వార్ తిరుమొళి,మొదటి శతం,తిరుపల్లాణ్డు,,ఎన్నాళ్ ఎంపెరుమాన్ * ఉన్ తనక్కడియోమెన్ ఱెళుత్తుప్పట్ట అన్నాళే * అడియోంగ్కళిడిక్కుడిల్ * వీడు పెట్రు ఉయ్న్దదు కాణ్ **  సెన్నాళ్ తోట్రిత్ * తిరుమధురైయుళ్ సిలై కునిత్తు * ఐంతలైయ  పైన్నాగత్తలైప్పాయ్న్దవనే! * ఉన్నైప్పల్లాణ్డు కూఱుదుమే . 10 
11,PeriyAzhwaar,Mudhal Aiyiram,PeriyAzhwaar Tirumozhi,First century,Tiruppallandu,11,alvazhakku onRumillaa *aNikOttiyar kOn* abimaanathuNGgan- \nselvanaippOlath * thirumaalE! naanum unakkup pazhavadiyEn* \nnalvakaiyaal n^amO n^aaraayaNaa enRu *naamam palaparavi* \npalvakaiyaalum paviththiranE! *unnaip pallaaNdu kooRuvanE. (2),*அல்வழக்கொன்றுமில்லா அணிகோட்டியர்கோன்* அபிமானதுங்கன் \nசெல்வனைப் போலத் திருமாலே! நானும் உனக்குப் பழவடியேன்*\nநல்வகையால் நமோ நாராயணாவென்று நாமம் பல பரவி*\nபல்வகையாலும் பவித்திரனே! உன்னைப் பல்லாண்டு கூறுவனே.11,பெரியாழ்வார்,முதலாயிரம்,திருப்பல்லாண்டு,,திருப்பல்லாண்டு,,,పెరియాళ్వార్,ముదల్ ఆయిరమ్,పెరియాళ్వార్ తిరుమొళి,మొదటి శతం,తిరుపల్లాణ్డు,,* అల్వళక్కు ఒన్ఱుమిల్లా* అణికోట్టియర్ కోన్ * అబిమానతుఙ్గన్-     శెల్వనైప్పోల* త్తిరుమాలే! నానుం ఉనక్కు ప్పళవడియేన్ *   నల్వగైయాల్ నమో నారాయణా ఎన్ఱు* నామం పలపరవి *  పల్వగైయాలుం పవిత్తిరనే!* ఉన్నై ప్పల్లాణ్డు కూఱువనే 11 
12,PeriyAzhwaar,Mudhal Aiyiram,PeriyAzhwaar Tirumozhi,First century,Tiruppallandu,12,pallaaNdenRu paviththiranaip* paramEttiyai *saarNGkam ennum- \nvillaaNdaan thannai* villipuththoor viShNu chiththan virumbiya sol* \nnallaaNdenRu n^avinRuraippaar* namO n^aaraayaNaayavenRu* \npallaaNdum paramaathmanai* suuzhndhirundhu Eththuvar pallaaNdE. (2),*பல்லாண்டென்று பவித்திரனைப் பரமேட்டியை *சார்ங்கமென்னும்\nவில்லாண்டான் தன்னை வில்லிபுத்தூர் விட்டுசித்தன் விரும்பிய சொல்*\nநல்லாண்டென்று நவின்றுரைப்பார் நமோ நாராயணாயவென்று*\nபல்லாண்டும் பரமாத்மனைச் சூழ்ந்திருந் தேத்துவர்பல்லாண்டே. 12,பெரியாழ்வார்,முதலாயிரம்,திருப்பல்லாண்டு,,திருப்பல்லாண்டு,,,పెరియాళ్వార్,ముదల్ ఆయిరమ్,పెరియాళ్వార్ తిరుమొళి,మొదటి శతం,తిరుపల్లాణ్డు,,* పల్లాణ్డెన్ఱు పవిత్తిరనై* ప్పరమేట్టియై * శార్‌ఙ్గం ఎన్నుం   విల్లాణ్డాన్ తన్నై* విల్లిపుత్తూర్ విట్టుశిత్తన్ విరుమ్బియ శొల్ *   నల్లాణ్డెన్ఱు నవిన్ఱురైప్పార్* నమో నారాయణాయ వెన్ఱు *   పల్లాణ్డుం పరమాత్మనై* శూళ్‌న్దిరుందు ఏత్తువర్ పల్లాణ్డే 12 
13,PeriyAzhwaar,Mudhal Aiyiram,PeriyAzhwaar Tirumozhi,First century,iraNdaam tirumozhi ,1,*vaNNa maadaNGgaL soozh * thirukkOttiyoor * \nkaNNan kEsavan * nambi piRanthinil * \neNNey suNNam * ethirethir thoovidak * \nkaNNan muRRam * kalandhu aLaraayiRRE. ,*வண்ணமாடங்கள்சூழ் * திருக்கோட்டியூர் *\nகண்ணன்கேசவன் * நம்பிபிறந்தினில் *\nஎண்ணெய்சுண்ணம் * எதிரெதிர்தூவிடக் *\nகண்ணன்முற்றம் * கலந்துஅளராயிற்றே. 1.,பெரியாழ்வார்,முதலாயிரம்,பெரியாழ்வார் திருமொழி ,முதற்பத்து   ,முதல் திருமொழி - வண்ண மாடங்கள்  ,Tirukkotiyoor - Sri Uraga Mellanayaan Perumal Temple,திருக்கோட்டியூர் ஸ்ரீ உரகமெல்லணையான் பெருமாள் திருக்கோயில் - சிவகங்கை,పెరియాళ్వార్,ముదల్ ఆయిరమ్,పెరియాళ్వార్ తిరుమొళి,మొదటి శతం,రెండవ తిరుమొళి – వణ్ణ మాడఙ్గళ్ (కణ్ణన్ తిరువవతార శిఱప్పు),తిరుక్కొట్టియూర్ - శ్రీ ఉరగ మెల్లనయాన్ పెరుమాళ్,*వణ్ణ మాడఙ్గళ్ శూళ్ *తిరుక్కోట్టియూర్*  కణ్ణన్ కేశవన్* నంబి పిఱందినిల్*  ఎణ్ణెయ్ శుణ్ణం* ఎదిరెదిర్ తూవిడక్*  కణ్ణన్ ముట్ఱం* కలందు అళరాయిట్ఱే. 1 
14,PeriyAzhwaar,Mudhal Aiyiram,PeriyAzhwaar Tirumozhi,First century,iraNdaam tirumozhi ,2,Oduvaar vizhuvaar* ukandhaalippaar* \nnaaduvaar n^ampiraan* eNGkuththaan enbaar* \npaaduvaar kaLum* palpaRai kottan^inRu* \naaduvaar kaLum * aayiRRu aayppaadiyE.,ஓடுவார்விழுவார் * உகந்தாலிப்பார் *\nநாடுவார்நம்பிரான் * எங்குத்தானென்பார் *\nபாடுவார்களும் * பல்பறைகொட்டநின்று *\nஆடுவார்களும் * ஆயிற்றுஆய்ப்பாடியே. 2.,பெரியாழ்வார்,முதலாயிரம்,பெரியாழ்வார் திருமொழி,முதற்பத்து,முதல் திருமொழி - வண்ண மாடங்கள்,Tiruvaaipadi (Aayarpadi) - Sri Navamohana Krishna Perumal Temple - Tirukkotiyoor - Sri Uraga Mellanayaan Perumal Temple,திருவாய்ப்பாடி ஸ்ரீ நவமோஹன கிருஷ்ணன் பெருமாள் திருக்கோயில் - மதுரா திருக்கோட்டியூர் ஸ்ரீ உரகமெல்லணையான் பெருமாள் திருக்கோயில் - சிவகங்கை,పెరియాళ్వార్,ముదల్ ఆయిరమ్,పెరియాళ్వార్ తిరుమొళి,మొదటి శతం,రెండవ తిరుమొళి – వణ్ణ మాడఙ్గళ్ (కణ్ణన్ తిరువవతార శిఱప్పు),తిరువాయ్‌పడి (ఆయర్‌పాడి) - శ్రీ నవమోహన కృష్ణ పెరుమాళ్  తిరుక్కొట్టియూర్ - శ్రీ ఉరగ మెల్లనయాన్ పెరుమాళ్ ,ఓడువార్ విళువార్* ఉగందాలిప్పార్*  నాడువార్ నమ్పిరాన్* ఎఙ్గుత్తాన్ ఎన్బార్*  పాడువార్ గళుం* పల్‌పఱై కొట్టనిన్ఱు*  ఆడువార్ గళుం * ఆయిట్ఱు ఆయ్‌ప్పాడియే. 2. 
15,PeriyAzhwaar,Mudhal Aiyiram,PeriyAzhwaar Tirumozhi,First century,iraNdaam tirumozhi ,3,pENich cheerudai* piLLai piRandhinil* \nkaaNaththaam puhuvaar* pukkup pOdhuvaar* \naaNoppaar * ivan n^ErillaikaaN* thiru- \nvONaththaan* ulahaaLum enbaar kaLE.,பேணிச்சீருடைப் * பிள்ளைபிறந்தினில் *\nகாணத்தாம்புகுவார் * புக்குப்போதுவார் *\nஆணொப்பார் * இவன்நேரில்லைகாண் * திரு \nவோணத்தா * நுலகாளுமென்பார்களே. 3. ,பெரியாழ்வார்,முதலாயிரம்,பெரியாழ்வார் திருமொழி,முதற்பத்து,முதல் திருமொழி - வண்ண மாடங்கள்,Tirukkotiyoor - Sri Uraga Mellanayaan Perumal Temple,திருக்கோட்டியூர் ஸ்ரீ உரகமெல்லணையான் பெருமாள் திருக்கோயில் - சிவகங்கை,పెరియాళ్వార్,ముదల్ ఆయిరమ్,పెరియాళ్వార్ తిరుమొళి,మొదటి శతం,రెండవ తిరుమొళి – వణ్ణ మాడఙ్గళ్ (కణ్ణన్ తిరువవతార శిఱప్పు),తిరుక్కొట్టియూర్ - శ్రీ ఉరగ మెల్లనయాన్ పెరుమాళ్,పేణిచ్చీరుడై* ప్పిళ్ళై పిఱందినిల్*  కాణత్తాం పుగువార్* పుక్కు ప్పోదువార్*  ఆణొప్పార్ * ఇవన్ నేర్ఇల్‌లైకాణ్* తిరు-  వోణత్తాన్* ఉలగాళుం ఎన్బార్ గళే. 3. 
16,PeriyAzhwaar,Mudhal Aiyiram,PeriyAzhwaar Tirumozhi,First century,iraNdaam tirumozhi ,4,uRiyai muRRaththu* urutti n^inRaaduvaar* \nnaRun^ey paalthayir *nanRaakath thoovuvaar* \nseRimen koondhal* avizhath thiLaiththu *eNGgum- \naRivazhindhanar* aayppaadi aayarE.,உறியைமுற்றத்து * உருட்டிநின்றாடுவார் *\nநறுநெய்பால்தயிர் * நன்றாகத்தூவுவார் *\nசெறிமென்கூந்தல் * அவிழத்திளைத்து * எங்கும் \nஅறிவழிந்தனர் * ஆய்ப்பாடியரே. 4.,பெரியாழ்வார்,முதலாயிரம்,பெரியாழ்வார் திருமொழி,முதற்பத்து,முதல் திருமொழி - வண்ண மாடங்கள்,Tiru Vadamathura (Brindhavanam) - Sri Govardhana Nesa Perumal Temple - Tiruvaaipadi (Aayarpadi) - Sri Navamohana Krishna Perumal Temple - Tirukkotiyoor - Sri Uraga Mellanayaan Perumal Temple,திருவடமதுரை ஸ்ரீ கோவர்த்தன நேச பெருமாள் திருக்கோயில் - மதுரா - ப்ருந்தாவனம் திருவாய்ப்பாடி ஸ்ரீ நவமோஹன கிருஷ்ணன் பெருமாள் திருக்கோயில் - மதுரா திருக்கோட்டியூர் ஸ்ரீ உரகமெல்லணையான் பெருமாள் திருக்கோயில் - சிவகங்கை,పెరియాళ్వార్,ముదల్ ఆయిరమ్,పెరియాళ్వార్ తిరుమొళి,మొదటి శతం,రెండవ తిరుమొళి – వణ్ణ మాడఙ్గళ్ (కణ్ణన్ తిరువవతార శిఱప్పు),తిరు వడమధుర (బృందావనం) - శ్రీ గోవర్ధన నేశ పెరుమాళ్  తిరువాయ్‌పడి (ఆయర్‌పాడి) - శ్రీ నవమోహన కృష్ణ పెరుమాళ్  తిరుక్కొట్టియూర్ - శ్రీ ఉరగ మెల్లనయాన్ పెరుమాళ్ ,ఉఱియై ముట్ఱత్తు* ఉరుట్టి నిన్ఱాడువార్*  నఱునెయ్ పాల్ తయిర్* నన్ఱాగ త్తూవువార్*  శెఱిమెన్ కూందల్* అవిళ త్తిళైత్తు* ఎఙ్గుం-  అఱివళిందనర్* ఆయ్‌ప్పాడి ఆయరే. 4. 
17,PeriyAzhwaar,Mudhal Aiyiram,PeriyAzhwaar Tirumozhi,First century,iraNdaam tirumozhi ,5,koNdathaaLuRi *kOlak kodumazhu* \nthaNdinar* paRiyOlai sayanaththar* \nviNdamullai* arumbanna pallinar* \naNdar miNdip *puhundhu neyyaadinaar.,கொண்டதாளுறி * கோலக்கொடுமழு *\nதண்டினர் * பறியோலைச்சயனத்தர் *\nவிண்டமுல்லை * யரும்பன்னபல்லினர் *\nஅண்டர்மிண்டிப்புகுந்து * நெய்யாடினார். 5.,பெரியாழ்வார்,முதலாயிரம்,பெரியாழ்வார் திருமொழி,முதற்பத்து,முதல் திருமொழி - வண்ண மாடங்கள்,Tirukkotiyoor - Sri Uraga Mellanayaan Perumal Temple,திருக்கோட்டியூர் ஸ்ரீ உரகமெல்லணையான் பெருமாள் திருக்கோயில் - சிவகங்கை,పెరియాళ్వార్,ముదల్ ఆయిరమ్,పెరియాళ్వార్ తిరుమొళి,మొదటి శతం,రెండవ తిరుమొళి – వణ్ణ మాడఙ్గళ్ (కణ్ణన్ తిరువవతార శిఱప్పు),తిరుక్కొట్టియూర్ - శ్రీ ఉరగ మెల్లనయాన్ పెరుమాళ్,కొణ్డతాళుఱి *కోల క్కొడుమళు*  తణ్డినర్* పఱియోలై శయనత్తర్*  విణ్డముల్‌లై* అరుమ్బన్న పల్లినర్*  అణ్డర్ మిణ్డి* ప్పుగుందు నెయ్యాడినార్. 5. 
18,PeriyAzhwaar,Mudhal Aiyiram,PeriyAzhwaar Tirumozhi,First century,iraNdaam tirumozhi ,6,kaiyum kaalum n^imirththuk *kadaara n^eer* \npaiyavaattip* pasuNYchiRu maNYjaLaal* \naiya n^aavazhiththaaLukku* aNGgaandhida* \nvaiyam Ezhum kaNdaaL* piLLai vaayuLE.,கையும்காலும்நிமிர்த்துக் * கடாரநீர் *\nபையவாட்டிப் * பசுஞ்சிறுமஞ்சளால் *\nஐயநாவழித்தாளுக்கு * அங்காந்திட *\nவையமேழும்கண்டாள் * பிள்ளைவாயுளே. 6. ,பெரியாழ்வார்,முதலாயிரம்,பெரியாழ்வார் திருமொழி,முதற்பத்து,முதல் திருமொழி - வண்ண மாடங்கள்,Tirukkotiyoor - Sri Uraga Mellanayaan Perumal Temple,திருக்கோட்டியூர் ஸ்ரீ உரகமெல்லணையான் பெருமாள் திருக்கோயில் - சிவகங்கை,పెరియాళ్వార్,ముదల్ ఆయిరమ్,పెరియాళ్వార్ తిరుమొళి,మొదటి శతం,రెండవ తిరుమొళి – వణ్ణ మాడఙ్గళ్ (కణ్ణన్ తిరువవతార శిఱప్పు),తిరుక్కొట్టియూర్ - శ్రీ ఉరగ మెల్లనయాన్ పెరుమాళ్,కైయుం కాలుం నిమిర్‌త్తు* క్కడార నీర్*  పైయవాట్టి* ప్పశుంశిఱు మఞ్జళాల్*  ఐయ నావళిత్తాళుక్కు* అఞ్గాన్దిడ*  వైయం ఏళుం కణ్డాళ్* పిళ్ళై వాయుళే. 6. 
19,PeriyAzhwaar,Mudhal Aiyiram,PeriyAzhwaar Tirumozhi,First century,iraNdaam tirumozhi ,7,vaayuL vaiyakam kaNda* mada n^allaar* \naayar puththiran allan* arundheyvam* \npaayaseerudaip* paNpudaip paalakan* \nmaayan enRu * mahizhndhanar maadharE.,வாயுள்வையகம்கண்ட * மடநல்லார் *\nஆயர்புத்திரனல்லன் * அருந்தெய்வம் *\nபாயசீருடைப் * பண்புடைப்பாலகன் *\nமாயனென்று * மகிழ்ந்தனர்மாதரே. 7.,பெரியாழ்வார்,முதலாயிரம்,பெரியாழ்வார் திருமொழி,முதற்பத்து,முதல் திருமொழி - வண்ண மாடங்கள்,Tirukkotiyoor - Sri Uraga Mellanayaan Perumal Temple,திருக்கோட்டியூர் ஸ்ரீ உரகமெல்லணையான் பெருமாள் திருக்கோயில் - சிவகங்கை,పెరియాళ్వార్,ముదల్ ఆయిరమ్,పెరియాళ్వార్ తిరుమొళి,మొదటి శతం,రెండవ తిరుమొళి – వణ్ణ మాడఙ్గళ్ (కణ్ణన్ తిరువవతార శిఱప్పు),తిరుక్కొట్టియూర్ - శ్రీ ఉరగ మెల్లనయాన్ పెరుమాళ్,వాయుళ్ వైయగం కణ్డ* మడ నల్లార్*  ఆయర్ పుత్తిరన్ అల్లన్* అరుందెయ్‌వం*  పాయశీరుడై* ప్పణ్బుడై ప్పాలగన్*  మాయన్ ఎన్ఱు * మగిళ్‌న్దనర్ మాదరే. 7. 
20,PeriyAzhwaar,Mudhal Aiyiram,PeriyAzhwaar Tirumozhi,First century,iraNdaam tirumozhi ,8,paththun^aaLum kadandha *iraNdaa n^aaL* \neththisaiyum *sayamaram kOdiththu* \nmaththa maamalai*thaaNGgiya maindhanai* \nuththaanam seythu* uhandhanar aayarE.,பத்துநாளும்கடந்த * இரண்டாநாள் *\nஎத்திசையும் * சயமரம்கோடித்து *\nமத்தமாமலை * தாங்கியமைந்தனை *\nஉத்தானம்செய்து * உகந்தனர்ஆயரே. 8. ,பெரியாழ்வார்,முதலாயிரம்,பெரியாழ்வார் திருமொழி,முதற்பத்து,முதல் திருமொழி - வண்ண மாடங்கள்,Tirukkotiyoor - Sri Uraga Mellanayaan Perumal Temple,திருக்கோட்டியூர் ஸ்ரீ உரகமெல்லணையான் பெருமாள் திருக்கோயில் - சிவகங்கை,పెరియాళ్వార్,ముదల్ ఆయిరమ్,పెరియాళ్వార్ తిరుమొళి,మొదటి శతం,రెండవ తిరుమొళి – వణ్ణ మాడఙ్గళ్ (కణ్ణన్ తిరువవతార శిఱప్పు),తిరుక్కొట్టియూర్ - శ్రీ ఉరగ మెల్లనయాన్ పెరుమాళ్,పత్తు నాళుం కడంద* ఇరణ్డా నాళ్*  ఎత్తిశైయుం* శయమరం కోడిత్తు*  మత్త మామలై* తాఙ్గియ మైందనై*  ఉత్తానం శెయ్‌దు* ఉగందనర్ ఆయరే. 8. 
21,PeriyAzhwaar,Mudhal Aiyiram,PeriyAzhwaar Tirumozhi,First century,iraNdaam tirumozhi ,9,kidakkil * thottil *kizhiya uthaiththidum* \neduththuk koLLil* maruNGgai iRuththidum* \nodukkippulkil *utharaththE paayndhidum* \nmidukkilaamaiyaal *naan melindhEn n^aNGgaay.,கிடக்கில் * தொட்டில்கிழியஉதைத்திடும் *\nஎடுத்துக்கொள்ளில் * மருங்கையிறுத்திடும் *\nஒடுக்கிப்புல்கில் * உதரத்தேபாய்ந்திடும் *\nமிடுக்கிலாமையால் * நான்மெலிந்தேன்நங்காய். 9.,பெரியாழ்வார்,முதலாயிரம்,பெரியாழ்வார் திருமொழி,முதற்பத்து,முதல் திருமொழி - வண்ண மாடங்கள்,Tirukkotiyoor - Sri Uraga Mellanayaan Perumal Temple,திருக்கோட்டியூர் ஸ்ரீ உரகமெல்லணையான் பெருமாள் திருக்கோயில் - சிவகங்கை,పెరియాళ్వార్,ముదల్ ఆయిరమ్,పెరియాళ్వార్ తిరుమొళి,మొదటి శతం,రెండవ తిరుమొళి – వణ్ణ మాడఙ్గళ్ (కణ్ణన్ తిరువవతార శిఱప్పు),తిరుక్కొట్టియూర్ - శ్రీ ఉరగ మెల్లనయాన్ పెరుమాళ్,కిడక్కిల్ తొట్టిల్* కిళియ ఉదైత్తిడుం*  ఎడుత్తు క్కొళ్ళిల్* మరుంగై ఇఱుత్తిడుం*  ఒడుక్కి ప్పుల్‌గిల్* ఉదరత్తే పాయ్‌న్దిడుం*  మిడుక్కిలామైయాల్* నాన్ మెలిన్దేన్ నఙ్గాయ్. 9. 
